;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;quality teste
1193;0.683333333;0.024390244;0.234375;0.021505376;0.166666667;0.137931034;0.028846154;0.243941842;0.201923077;0.213333333;0.5;0.833333333;
1194;0.383333333;0.12195122;0.375;0.317204301;0.128205128;0.862068966;0.076923077;0.321486268;0.528846154;0.293333333;0.732142857;0.666666667;
1195;0.733333333;0.353658537;0.484375;0.403225806;0.384615385;0.137931034;0.375;0.846526656;0.596153846;0.346666667;0.160714286;0.333333333;
1196;0.333333333;0.280487805;0.328125;0.069892473;0.128205128;0.931034483;0.567307692;0.121163166;0.605769231;0.24;0.803571429;0.666666667;
1197;0.45;0.012195122;0.234375;0.037634409;0.243589744;0.344827586;0.461538462;0.300484653;0.413461538;0.293333333;0.5;0.666666667;
1198;0.333333333;0.280487805;0.328125;0.069892473;0.128205128;0.931034483;0.567307692;0.121163166;0.605769231;0.24;0.803571429;0.666666667;
1199;0.333333333;0.231707317;0.3125;0.069892473;0.128205128;0.931034483;0.567307692;0.121163166;0.615384615;0.24;0.803571429;0.666666667;
1200;0.55;0.292682927;0.234375;0.26344086;0.153846154;0.413793103;0.355769231;0.47819063;0.153846154;0.573333333;0.339285714;0.666666667;
1201;0.55;0.256097561;0.21875;0.26344086;0.166666667;0.413793103;0.355769231;0.47819063;0.144230769;0.573333333;0.339285714;0.666666667;
1202;0.383333333;0.170731707;0.328125;0.134408602;0.128205128;0.724137931;0.644230769;0.219709208;0.394230769;0.106666667;0.642857143;0.5;
1203;0.533333333;0.243902439;0.109375;0.016129032;0.282051282;0.344827586;0.586538462;0.453957997;0.346153846;0.226666667;0.214285714;0.333333333;
1204;0.616666667;0.085365854;0.28125;0.344086022;0.269230769;0.620689655;0.259615385;0.735056543;0.413461538;0.253333333;0.142857143;0.5;
1205;0.616666667;0.256097561;0.234375;0.47311828;0.128205128;0.137931034;0.509615385;0.504846527;0.317307692;0.28;0.660714286;0.5;
1206;0.533333333;0.243902439;0.109375;0.016129032;0.282051282;0.344827586;0.586538462;0.453957997;0.346153846;0.226666667;0.214285714;0.333333333;
1207;0.45;0.12195122;0.296875;0.059139785;0.076923077;0.827586207;0.432692308;0.356219709;0.576923077;0.333333333;0.5;0.5;
1208;0.516666667;0.06097561;0.40625;0.102150538;0.115384615;0.586206897;0.144230769;0.310177706;0.326923077;0.186666667;0.5;0.666666667;
1209;0.616666667;0.085365854;0.28125;0.344086022;0.269230769;0.620689655;0.259615385;0.735056543;0.413461538;0.253333333;0.142857143;0.5;
1210;0.5;0.231707317;0.234375;0.139784946;0.269230769;0.517241379;0.394230769;0.554119548;0.394230769;0.36;0.160714286;0.5;
1211;0.383333333;0.207317073;0.265625;0.516129032;0.128205128;0.517241379;0.240384615;0.52180937;0.413461538;0.173333333;0.410714286;0.5;
1212;0.5;0.243902439;0.34375;0.02688172;0.051282051;0.310344828;0.798076923;0.37641357;0.269230769;0.413333333;0.25;0.5;
1213;0.466666667;0.146341463;0.234375;0.048387097;0.205128205;0.586206897;0.576923077;0.415185784;0.509615385;0.413333333;0.339285714;0.5;
1214;0.383333333;0.207317073;0.265625;0.516129032;0.128205128;0.517241379;0.240384615;0.52180937;0.413461538;0.173333333;0.410714286;0.5;
1215;0.433333333;0.134146341;0.625;0.844086022;0.358974359;0.862068966;0.951923077;0.938610662;0.240384615;0.346666667;0.071428571;0.5;
1216;0.516666667;0.085365854;0.421875;0.043010753;0.294871795;0.172413793;0.201923077;0.382875606;0.394230769;0.36;0.428571429;0.333333333;
1217;0.5;0.243902439;0.34375;0.02688172;0.051282051;0.310344828;0.798076923;0.37641357;0.269230769;0.413333333;0.25;0.5;
1218;0.5;0.231707317;0.234375;0.139784946;0.269230769;0.517241379;0.394230769;0.554119548;0.394230769;0.36;0.160714286;0.5;
1219;0.283333333;0.109756098;0.1875;0.032258065;0.371794872;0.482758621;0.692307692;0.447495961;0.932692308;0.266666667;0.285714286;0.333333333;
1220;0.6;0.182926829;0.3125;0.209677419;0.08974359;0.620689655;0.086538462;0.277059774;0.365384615;0.2;0.642857143;0.666666667;
1221;0.716666667;0.317073171;0.84375;0.709677419;0.294871795;0.379310345;0.846153846;0.913570275;0.211538462;0.76;0.160714286;0.333333333;
1222;0.616666667;0.353658537;0.265625;0.241935484;0.128205128;0.724137931;0.173076923;0.34733441;0.432692308;0.52;0.696428571;0.666666667;
1223;0.6;0.182926829;0.234375;0.053763441;0.230769231;0.620689655;0.442307692;0.460420032;0.653846154;0.44;0.357142857;0.5;
1224;0.233333333;0.109756098;0.328125;0.155913978;0.205128205;0.379310345;0.076923077;0.432956381;0.615384615;0.36;0.25;0.5;
1225;0.433333333;0.073170732;0.328125;0.043010753;0.269230769;0.793103448;0.365384615;0.282714055;0.278846154;0.306666667;0.375;0.5;
1226;0.666666667;0.487804878;0.40625;0.295698925;0.397435897;0.655172414;0.865384615;0.886914378;0.307692308;0.4;0.232142857;0.333333333;
1227;0.666666667;0.487804878;0.375;0.102150538;0.371794872;0.068965517;0.5;0.478998384;0.307692308;0.373333333;0.285714286;0.333333333;
1228;0.433333333;0.073170732;0.328125;0.043010753;0.269230769;0.793103448;0.365384615;0.282714055;0.278846154;0.306666667;0.375;0.5;
1229;0.583333333;0.109756098;0.28125;0.451612903;0.346153846;0.620689655;0.115384615;0.63812601;0.375;0.32;0.25;0.666666667;
1230;0.5;0.615853659;0.5;0.607526882;0.602564103;0.448275862;0.461538462;0.795638126;0.403846154;0.146666667;0.160714286;0.333333333;
1231;0.483333333;0.256097561;0.28125;0.220430108;0.179487179;0.482758621;0.163461538;0.229402262;0.298076923;0.32;0.714285714;0.666666667;
1232;0.5;0.615853659;0.5;0.607526882;0.602564103;0.448275862;0.461538462;0.795638126;0.403846154;0.146666667;0.160714286;0.333333333;
1233;0.466666667;0.402439024;0.1875;0.193548387;0.153846154;0.275862069;0.153846154;0.220516963;0.471153846;0.4;0.785714286;0.666666667;
1234;0.483333333;0.073170732;0.40625;0.037634409;0.205128205;0.931034483;0.240384615;0.213247173;0.403846154;0.573333333;0.642857143;0.5;
1235;0.533333333;0.390243902;0.3125;0.317204301;0.064102564;0.137931034;0.528846154;0.310177706;0.394230769;0.306666667;0.75;0.5;
1236;0.283333333;0.012195122;0.25;0.193548387;0.230769231;0.24137931;0.134615385;0.593699515;0.567307692;0.306666667;0.142857143;0.333333333;
1237;0.316666667;0.024390244;0.25;0.23655914;0.243589744;0.275862069;0.192307692;0.59450727;0.567307692;0.32;0.160714286;0.5;
1238;0.633333333;0.085365854;0.390625;0.274193548;0.448717949;0.482758621;0.586538462;0.673667205;0.451923077;0.413333333;0.321428571;0.5;
1239;0.633333333;0.06097561;0.40625;0.279569892;0.435897436;0.482758621;0.625;0.675282714;0.461538462;0.413333333;0.321428571;0.5;
1240;0.416666667;0.195121951;0.296875;0.543010753;0.102564103;0.206896552;0.336538462;0.495961228;0.394230769;0.186666667;0.5;0.5;
1241;0.5;0.06097561;0.421875;0.059139785;0.179487179;0.862068966;0.115384615;0.169628433;0.153846154;0.48;0.642857143;0.5;
1242;0.4;0.109756098;0.21875;0.053763441;0.41025641;0.862068966;0.5;0.510500808;0.990384615;0.573333333;0.428571429;0.5;
1243;0.383333333;0.219512195;0.34375;0.155913978;0.076923077;0.965517241;0.528846154;0.143780291;0.519230769;0.186666667;0.839285714;0.666666667;
1244;0.616666667;0.341463415;0.34375;0.155913978;0.192307692;0.379310345;0.096153846;0.324717286;0.298076923;0.493333333;0.732142857;0.666666667;
1245;0.516666667;0.304878049;0.34375;0.52688172;0.320512821;0.827586207;0.5;0.491114701;0.307692308;0.133333333;0.571428571;0.833333333;
1246;0.616666667;0.109756098;0.40625;0.064516129;0.294871795;0.448275862;0.269230769;0.399838449;0.5;0.413333333;0.517857143;0.5;
1247;0.616666667;0.341463415;0.34375;0.155913978;0.192307692;0.379310345;0.096153846;0.324717286;0.298076923;0.493333333;0.732142857;0.666666667;
1248;0.433333333;0.317073171;0.3125;0.080645161;0.166666667;0.965517241;0.230769231;0.122778675;0.432692308;0.4;0.910714286;0.666666667;
1249;0.483333333;0.292682927;0.671875;0.505376344;0.423076923;0.896551724;0.653846154;0.717285945;0.288461538;0.226666667;0.178571429;0.333333333;
1250;0.416666667;0.134146341;0.34375;0.349462366;0.102564103;0.137931034;0;0.450726979;0.346153846;0.426666667;0.446428571;0.833333333;
1251;0.433333333;0.317073171;0.3125;0.080645161;0.166666667;0.965517241;0.230769231;0.122778675;0.432692308;0.4;0.910714286;0.666666667;
1252;0.483333333;0.292682927;0.671875;0.505376344;0.423076923;0.896551724;0.653846154;0.717285945;0.288461538;0.226666667;0.178571429;0.333333333;
1253;0.5;0.243902439;0.34375;0.048387097;0.205128205;0.793103448;0.298076923;0.263327948;0.403846154;0.293333333;0.535714286;0.666666667;
1254;0.266666667;0.048780488;0.34375;0.715053763;0.141025641;0.172413793;0.153846154;0.561389338;0.471153846;0.2;0.553571429;0.833333333;
1255;0.416666667;0.134146341;0.34375;0.349462366;0.102564103;0.137931034;0;0.450726979;0.346153846;0.426666667;0.446428571;0.833333333;
1256;0.566666667;0.109756098;0.25;0.048387097;0.256410256;0.862068966;0.384615385;0.400646204;0.548076923;0.28;0.428571429;0.5;
1257;0.316666667;0.256097561;0.328125;0.107526882;0.371794872;0.482758621;0.673076923;0.262520194;0.644230769;0.666666667;0.678571429;0.666666667;
1258;0.65;0.182926829;0.328125;0.155913978;0.064102564;0.379310345;0.163461538;0.261712439;0.211538462;0.32;0.660714286;0.666666667;
1259;0.583333333;0.231707317;0.34375;0.053763441;0.128205128;0.413793103;0.432692308;0.442649435;0.384615385;0.573333333;0.446428571;0.333333333;
1260;0.466666667;0.06097561;0.375;0.048387097;0.076923077;0.551724138;0.25;0.483037157;0.548076923;0.466666667;0.303571429;0.5;
1261;0.316666667;0.256097561;0.328125;0.107526882;0.371794872;0.482758621;0.673076923;0.262520194;0.644230769;0.666666667;0.678571429;0.666666667;
1262;0.55;0.073170732;0.484375;0.048387097;0.41025641;0.448275862;0.413461538;0.392568659;0.403846154;0.346666667;0.428571429;0.333333333;
1263;0.433333333;0.109756098;0.21875;0.456989247;0.307692308;0.482758621;0.644230769;0.613893376;0.432692308;0.28;0.375;0.333333333;
1264;0.533333333;0.182926829;0.34375;0.833333333;0.307692308;0.689655172;0.836538462;0.728594507;0.384615385;0.186666667;0.5;0.333333333;
1265;0.45;0.414634146;0.515625;0.349462366;0.564102564;0.689655172;0.990384615;0.644588045;0.336538462;0.28;0.178571429;0.333333333;
1266;0.55;0.402439024;0.28125;0.14516129;0.358974359;0.379310345;0.278846154;0.360258481;0.423076923;0.186666667;0.517857143;0.666666667;
1267;0.566666667;0.182926829;0.3125;0.462365591;0.384615385;0.827586207;0.682692308;0.677705977;0.423076923;0.36;0.357142857;0.5;
1268;0.316666667;0.134146341;0.296875;0.010752688;0.179487179;0.793103448;0.057692308;0.156704362;0.355769231;0.173333333;0.482142857;0.666666667;
1269;0.433333333;0.317073171;0.359375;0.150537634;0.205128205;0.413793103;0.086538462;0.31825525;0.394230769;0.2;0.5;0.5;
1270;0.266666667;0.323170732;0.4375;0.053763441;0.205128205;0.206896552;0.144230769;0.323101777;0.5;0.213333333;0.375;0.5;
1271;0.333333333;0.109756098;0.46875;0.032258065;0.346153846;0.413793103;0.086538462;0.395799677;0.413461538;0.293333333;0.285714286;0.5;
1272;0.333333333;0.134146341;0.4375;0.032258065;0.333333333;0.448275862;0.067307692;0.395799677;0.413461538;0.32;0.285714286;0.5;
1273;0.683333333;0.134146341;0.328125;0.26344086;0.371794872;0.448275862;0.134615385;0.450726979;0.317307692;0.253333333;0.446428571;0.333333333;
1274;0.433333333;0.134146341;0.296875;0.360215054;0.102564103;0.172413793;0.038461538;0.459612278;0.365384615;0.44;0.446428571;0.666666667;
1275;0.316666667;0.109756098;0.375;0.016129032;0.192307692;1;0.028846154;0.202746365;0.701923077;0.253333333;0.589285714;0.333333333;
1276;0.566666667;0.146341463;0.375;0.462365591;0.41025641;0.275862069;0.028846154;0.672051696;0.259615385;0.44;0.285714286;0.333333333;
1277;0.666666667;0.109756098;0.453125;0.016129032;0.269230769;0.896551724;0.682692308;0.283521809;0.298076923;0.266666667;0.625;0.333333333;
1278;0.233333333;0.06097561;0.453125;0.016129032;0.102564103;1;0.173076923;0.334410339;0.769230769;0.48;0.392857143;0.5;
1279;0.416666667;0.12195122;0.28125;0.279569892;0.346153846;0.620689655;0.173076923;0.432956381;0.365384615;0.226666667;0.464285714;0.5;
1280;0.45;0.219512195;0.328125;0.172043011;0.08974359;0.965517241;0.125;0.236672052;0.451923077;0.493333333;0.75;0.833333333;
1281;0.416666667;0.12195122;0.28125;0.279569892;0.346153846;0.620689655;0.173076923;0.432956381;0.365384615;0.226666667;0.464285714;0.5;
1282;0.2;0;0.34375;0.048387097;0.102564103;0.034482759;0.067307692;0.214862682;0.769230769;0.386666667;0.678571429;0.5;
1283;0.233333333;0.06097561;0.453125;0.016129032;0.102564103;1;0.173076923;0.334410339;0.769230769;0.48;0.392857143;0.5;
1284;0.283333333;0.097560976;0.5625;0.021505376;0.153846154;0.75862069;0.307692308;0.281098546;0.567307692;0.36;0.357142857;0.5;
1285;0.466666667;0.451219512;0.34375;0.037634409;0.012820513;0.379310345;0.365384615;0.119547658;0.365384615;0.4;0.767857143;0.666666667;
1286;0.35;0.073170732;0.296875;0.231182796;0.102564103;0.482758621;0.240384615;0.269789984;0.355769231;0.146666667;0.696428571;0.5;
1287;0.466666667;0.451219512;0.34375;0.037634409;0.012820513;0.379310345;0.365384615;0.119547658;0.365384615;0.4;0.767857143;0.666666667;
1288;0.466666667;0.048780488;0.4375;0.053763441;0.217948718;0.310344828;0.009615385;0.245557351;0.307692308;0.4;0.535714286;0.5;
1289;0.316666667;0.12195122;0.34375;0.048387097;0.320512821;0.931034483;0.115384615;0.164781906;0.442307692;0.946666667;0.714285714;0.833333333;
1290;0.466666667;0.048780488;0.4375;0.053763441;0.217948718;0.310344828;0.009615385;0.245557351;0.307692308;0.4;0.535714286;0.5;
1291;0.333333333;0.256097561;0.359375;0.075268817;0.08974359;0.827586207;0.528846154;0.163974152;0.576923077;0.253333333;0.767857143;0.5;
1292;0.3;0.317073171;0.3125;0.021505376;0.115384615;0.448275862;0.048076923;0.113893376;0.394230769;0.213333333;0.589285714;0.5;
1293;0.55;0.12195122;0.28125;0.107526882;0.166666667;0.931034483;0.105769231;0.268982229;0.211538462;0.266666667;0.607142857;0.666666667;
1294;0.516666667;0.158536585;0.3125;0.322580645;0.243589744;0.896551724;0.403846154;0.560581583;0.413461538;0.213333333;0.267857143;0.333333333;
1295;0.5;0.353658537;0.3125;0.532258065;0.166666667;0.448275862;0.038461538;0.422455574;0.365384615;0.293333333;0.785714286;0.5;
1296;0.45;0.365853659;0.328125;0.048387097;0.282051282;0.24137931;0.173076923;0.365912763;0.346153846;0.24;0.375;0.333333333;
1297;0.416666667;0.109756098;0.28125;0.096774194;0.153846154;0.448275862;0.009615385;0.344103393;0.519230769;0.426666667;0.553571429;0.333333333;
1298;0.75;0.304878049;0.40625;0.559139785;0.153846154;0.344827586;0.471153846;0.461227787;0.173076923;0.213333333;0.821428571;0.5;
1299;0.5;0.109756098;0.3125;0.215053763;0.269230769;1;0.625;0.466882068;0.375;0.16;0.321428571;0.5;
1300;0.416666667;0.402439024;0.25;0.069892473;0.435897436;0.310344828;0.932692308;0.628432956;0.778846154;0.453333333;0.285714286;0.333333333;
1301;0.366666667;0.06097561;0.421875;0.021505376;0.141025641;0.896551724;0.134615385;0.386106624;0.605769231;0.466666667;0.375;0.5;
1302;0.433333333;0.134146341;0.34375;0.080645161;0.102564103;0.862068966;0.086538462;0.269789984;0.480769231;0.48;0.625;0.666666667;
1303;0.383333333;0.304878049;0.0625;0.440860215;0.205128205;0.931034483;0.692307692;0.71082391;0.480769231;0.36;0.178571429;0.333333333;
1304;0.416666667;0.170731707;0.34375;0.010752688;0.179487179;1;0.298076923;0.300484653;0.519230769;0.466666667;0.428571429;0.666666667;
1305;0.616666667;0.243902439;0.25;0.053763441;0.679487179;1;0.711538462;0.515347334;0.317307692;0.306666667;0.25;0.333333333;
1306;0.383333333;0.304878049;0.0625;0.440860215;0.205128205;0.931034483;0.692307692;0.71082391;0.480769231;0.36;0.178571429;0.333333333;
1307;0.433333333;0.134146341;0.34375;0.080645161;0.102564103;0.862068966;0.086538462;0.269789984;0.480769231;0.48;0.625;0.666666667;
1308;0.583333333;0.207317073;0.46875;0.602150538;0.153846154;0.068965517;0.086538462;0.716478191;0.230769231;0.306666667;0.428571429;0.166666667;
1309;0.45;0.134146341;0.296875;0.73655914;0.333333333;0.965517241;0.336538462;0.882067851;0.269230769;0.36;0.125;0.5;
1310;0.45;0.134146341;0.296875;0.73655914;0.333333333;0.965517241;0.336538462;0.882067851;0.269230769;0.36;0.125;0.5;
1311;0.55;0.231707317;0.3125;0.430107527;0.025641026;0.103448276;0.269230769;0.673667205;0.326923077;0.506666667;0.392857143;0.333333333;
1312;0.2;0.219512195;0.28125;0.408602151;0.076923077;0.551724138;0.230769231;0.457189015;0.567307692;0.186666667;0.464285714;0.5;
1313;0.2;0.219512195;0.28125;0.408602151;0.076923077;0.551724138;0.230769231;0.457189015;0.567307692;0.186666667;0.464285714;0.5;
1314;0.35;0.207317073;0.65625;0.231182796;0.743589744;0.655172414;0.538461538;0.607431341;0.317307692;0.173333333;0.107142857;0.5;
1315;0.55;0.109756098;0.1875;0.048387097;0.307692308;0.206896552;0.173076923;0.588852989;0.576923077;0.4;0.285714286;0.333333333;
1316;0.583333333;0.292682927;0.21875;0.284946237;0.282051282;0.586206897;0.384615385;0.453957997;0.355769231;0.28;0.517857143;0.333333333;
1317;0.7;0.012195122;0.4375;0.010752688;0.179487179;0.862068966;0.028846154;0.229402262;0.028846154;0.426666667;0.642857143;0.5;
1318;0.416666667;0.012195122;0.3125;0.021505376;0.141025641;0.896551724;0.105769231;0.197092084;0.230769231;0.44;0.589285714;0.5;
1319;0.55;0.109756098;0.1875;0.048387097;0.307692308;0.206896552;0.173076923;0.588852989;0.576923077;0.4;0.285714286;0.333333333;
1320;0.5;0.146341463;0.484375;0.392473118;0.128205128;0.655172414;0.298076923;0.505654281;0.432692308;0.413333333;0.464285714;0.5;
1321;0.6;0.329268293;0.296875;0.225806452;0.012820513;0.931034483;0.288461538;0.229402262;0.298076923;0.333333333;0.821428571;0.666666667;
1322;0.316666667;0.097560976;0.21875;0.032258065;0.307692308;0.931034483;0.432692308;0.500807754;0.961538462;0.493333333;0.392857143;0.333333333;
1323;0.266666667;0.280487805;0.25;0.080645161;0.012820513;0.689655172;0.346153846;0.142972536;0.75;0.346666667;0.821428571;0.833333333;
1324;0.45;0.146341463;0.3125;0.76344086;0.397435897;0.75862069;0.336538462;0.882875606;0.259615385;0.413333333;0.107142857;0.5;
1325;0.45;0.146341463;0.3125;0.76344086;0.397435897;0.75862069;0.336538462;0.882875606;0.259615385;0.413333333;0.107142857;0.5;
1326;0.4;0.134146341;0.1875;0.26344086;0.243589744;0.689655172;0.432692308;0.447495961;0.336538462;0.306666667;0.357142857;0.5;
1327;0.45;0.146341463;0.3125;0.76344086;0.397435897;0.75862069;0.336538462;0.882875606;0.259615385;0.413333333;0.107142857;0.5;
1328;0.483333333;0.256097561;0.453125;0.478494624;0.076923077;0.793103448;0.394230769;0.439418417;0.394230769;0.16;0.660714286;0.5;
1329;0.466666667;0.304878049;0.25;0.387096774;0.179487179;0.965517241;0.384615385;0.304523425;0.211538462;0.093333333;0.678571429;0.666666667;
1330;0.766666667;0.146341463;0.28125;0.559139785;0.166666667;0.655172414;0.134615385;0.617932149;0.25;0.213333333;0.375;0.666666667;
1331;0.466666667;0.085365854;0.28125;0.510752688;0.243589744;0.620689655;0.307692308;0.58723748;0.326923077;0.293333333;0.446428571;0.666666667;
1332;0.466666667;0.085365854;0.28125;0.510752688;0.243589744;0.620689655;0.307692308;0.58723748;0.326923077;0.293333333;0.446428571;0.666666667;
1333;0.483333333;0.085365854;0.28125;0.489247312;0.243589744;0.620689655;0.288461538;0.53634895;0.326923077;0.293333333;0.446428571;0.666666667;
1334;0.55;0.097560976;0.328125;0.301075269;0.179487179;0.206896552;0.192307692;0.454765751;0.365384615;0.386666667;0.535714286;0.666666667;
1335;0.45;0.109756098;0.265625;0.548387097;0.230769231;0.620689655;0.451923077;0.60904685;0.326923077;0.28;0.375;0.666666667;
1336;0.483333333;0.085365854;0.28125;0.489247312;0.243589744;0.620689655;0.288461538;0.53634895;0.326923077;0.293333333;0.446428571;0.666666667;
1337;0.483333333;0.085365854;0.28125;0.489247312;0.243589744;0.620689655;0.288461538;0.53634895;0.326923077;0.293333333;0.446428571;0.666666667;
1338;0.433333333;0.292682927;0.40625;0.005376344;0.179487179;0.724137931;0.269230769;0.161550889;0.326923077;0.36;0.660714286;0.833333333;
1339;0.5;0.170731707;0.359375;0.02688172;0.192307692;0.827586207;0.721153846;0.274636511;0.240384615;0.466666667;0.517857143;0.5;
1340;0.35;0.256097561;0.3125;0.032258065;0.064102564;0.24137931;0.278846154;0.048465267;0.288461538;0.546666667;0.875;0.666666667;
1341;0.483333333;0.085365854;0.28125;0.489247312;0.243589744;0.620689655;0.288461538;0.53634895;0.326923077;0.293333333;0.446428571;0.666666667;
1342;0.466666667;0.085365854;0.28125;0.510752688;0.243589744;0.620689655;0.307692308;0.58723748;0.326923077;0.293333333;0.446428571;0.666666667;
1343;0.45;0.109756098;0.265625;0.548387097;0.230769231;0.620689655;0.451923077;0.60904685;0.326923077;0.28;0.375;0.666666667;
1344;0.55;0.097560976;0.328125;0.301075269;0.179487179;0.206896552;0.192307692;0.454765751;0.365384615;0.386666667;0.535714286;0.666666667;
1345;0.4;0.085365854;0.40625;0.02688172;0.179487179;0.517241379;0.269230769;0.268174475;0.375;0.373333333;0.464285714;0.5;
1346;0.5;0.231707317;0.40625;0.010752688;0.217948718;1;0.701923077;0.182552504;0.298076923;0.173333333;0.660714286;0.5;
1347;0.45;0.134146341;0.40625;0.258064516;0.115384615;0.655172414;0.211538462;0.374798061;0.413461538;0.32;0.607142857;0.5;
1348;0.483333333;0.170731707;0.421875;0.129032258;0.076923077;0.620689655;0.096153846;0.236672052;0.355769231;0.293333333;0.678571429;0.5;
1349;0.483333333;0.134146341;0.328125;0.333333333;0.217948718;0.75862069;0.365384615;0.350565428;0.240384615;0.213333333;0.625;0.833333333;
1350;0.683333333;0.768292683;0.171875;0.177419355;0.384615385;0.448275862;0.480769231;0.546042003;0.278846154;0.2;0.232142857;0.333333333;
1351;0.75;0.134146341;0.3125;0.440860215;0.051282051;0.206896552;0.336538462;0.576736672;0.211538462;0.146666667;0.375;0.5;
1352;0.6;0.085365854;0.421875;0.295698925;0.384615385;0.344827586;0.528846154;0.649434572;0.413461538;0.426666667;0.375;0.5;
1353;0.533333333;0.43902439;0.296875;0.758064516;0.051282051;0.379310345;0.567307692;0.626817447;0.336538462;0.333333333;0.642857143;0.833333333;
1354;0.533333333;0.43902439;0.296875;0.758064516;0.051282051;0.379310345;0.567307692;0.626817447;0.336538462;0.333333333;0.642857143;0.833333333;
1355;0.316666667;0.097560976;0.234375;0.543010753;0.282051282;0.75862069;0.394230769;0.730210016;0.432692308;0.24;0.142857143;0.5;
1356;0.466666667;0.036585366;0.5625;0.048387097;0.205128205;0.137931034;0.086538462;0.421647819;0.576923077;0.346666667;0.446428571;0.333333333;
1357;0.5;0.170731707;0.578125;0.413978495;0.282051282;0.862068966;0.701923077;0.69628433;0.365384615;0.426666667;0.178571429;0.5;
1358;0.35;0.158536585;0.359375;0.096774194;0.076923077;0.689655172;0.019230769;0.219709208;0.346153846;0.36;0.517857143;0.666666667;
1359;0.35;0.195121951;0.3125;0.752688172;0.307692308;0.137931034;0.586538462;0.746365105;0.336538462;0.4;0.339285714;0.5;
1360;0.3;0.012195122;0.25;0.258064516;0.179487179;0.344827586;0.153846154;0.470113086;0.307692308;0.453333333;0.267857143;0.5;
1361;0.5;0.158536585;0.421875;0.290322581;0.08974359;0.931034483;0.278846154;0.277867528;0.403846154;0.146666667;0.714285714;0.5;
1362;0.533333333;0.073170732;0.515625;0.032258065;0.038461538;0.75862069;0.471153846;0.262520194;0.326923077;0.44;0.589285714;0.5;
1363;0.616666667;0.073170732;0.40625;0.204301075;0.282051282;0.517241379;0.182692308;0.553311793;0.307692308;0.32;0.196428571;0.333333333;
1364;0.4;0.170731707;0.53125;0.053763441;0.051282051;0.862068966;0.317307692;0.155896607;0.394230769;0.226666667;0.732142857;0.5;
1365;0.55;0.195121951;0.421875;0.252688172;0.076923077;0.551724138;0.298076923;0.348949919;0.346153846;0.813333333;0.767857143;0.333333333;
1366;0.483333333;0.207317073;0.515625;0.370967742;0.128205128;0.655172414;0.259615385;0.340872375;0.298076923;0.48;0.732142857;0.833333333;
1367;0.566666667;0.207317073;0.5;0.02688172;0.166666667;0.620689655;0.567307692;0.373990307;0.384615385;0.266666667;0.410714286;0.166666667;
1368;0.366666667;0.085365854;0.4375;0.086021505;0.166666667;0.586206897;0.269230769;0.177705977;0.375;0.346666667;0.714285714;0.5;
1369;0.483333333;0.207317073;0.515625;0.370967742;0.128205128;0.655172414;0.259615385;0.340872375;0.298076923;0.48;0.732142857;0.833333333;
1370;0.45;0.170731707;0.359375;0.419354839;0.282051282;0.620689655;0.557692308;0.649434572;0.490384615;0.493333333;0.357142857;0.333333333;
1371;0.416666667;0.048780488;0.46875;0.043010753;0.282051282;0.413793103;0.038461538;0.185783522;0.326923077;0.306666667;0.678571429;0.666666667;
1372;0.4;0.207317073;0.3125;0.129032258;0.243589744;0.448275862;0.307692308;0.547657512;0.269230769;0.266666667;0.035714286;0.333333333;
1373;0.533333333;0.207317073;0.390625;0.150537634;0.102564103;0.827586207;0.076923077;0.226171244;0.182692308;0.133333333;0.660714286;0.333333333;
1374;0.316666667;0.243902439;0.34375;0.204301075;0.051282051;0.586206897;0.105769231;0.132471729;0.461538462;0.386666667;0.946428571;0.666666667;
1375;0.766666667;0.146341463;0.46875;0.494623656;0.205128205;0.448275862;0.048076923;0.620355412;0.240384615;0.253333333;0.375;0.5;
1376;0.316666667;0.243902439;0.34375;0.204301075;0.051282051;0.586206897;0.105769231;0.132471729;0.461538462;0.386666667;0.946428571;0.666666667;
1377;0.383333333;0.304878049;0.4375;0.134408602;0.141025641;0.310344828;0.057692308;0.172859451;0.278846154;0.133333333;0.642857143;0.666666667;
1378;0.616666667;0.195121951;0.65625;0.134408602;0.294871795;0.586206897;0.663461538;0.312600969;0.240384615;0.4;0.535714286;0.5;
1379;0.516666667;0.170731707;0.546875;0.086021505;0.320512821;1;0.336538462;0.260096931;0.375;0.333333333;0.625;0.666666667;
1380;0.483333333;0.024390244;0.453125;0.037634409;0.179487179;0.275862069;0.182692308;0.306138934;0.442307692;0.493333333;0.517857143;0.666666667;
1381;0.45;0.817073171;0.625;0.043010753;0.320512821;0.655172414;0.480769231;0.292407108;0.461538462;0.333333333;0.589285714;0.333333333;
1382;0.466666667;0.280487805;0.46875;0.075268817;0.166666667;0.793103448;0.269230769;0.147011309;0.192307692;0.333333333;0.678571429;0.666666667;
1383;0.516666667;0.182926829;0.375;0.548387097;0.230769231;0.482758621;0.009615385;0.557350565;0.326923077;0.146666667;0.446428571;0.5;
1384;0.433333333;0.219512195;0.25;0.338709677;0.256410256;0.24137931;0.288461538;0.504038772;0.384615385;0.2;0.321428571;0.5;
1385;0.516666667;0.170731707;0.546875;0.086021505;0.320512821;1;0.336538462;0.260096931;0.375;0.333333333;0.625;0.666666667;
